Title,Description,URL,Sentiment
Sidhu Moose Wala: The murdered Indian rapper who 'made sense of chaos',Sidhu Moose Wala won millions of fans but also upset some with his fascination for guns.,https://www.bbc.co.uk/news/world-asia-india-61629133?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Crisis upon crisis: Why it's hard to get help to Syria after earthquake,Little foreign aid has arrived in the country - and promises of better access may not change much.,https://www.bbc.co.uk/news/world-middle-east-64600913?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
"Battle for Mykolaiv: 'We are winning this fight, but not this war'","In the southern city of Mykolaiv, Ukrainian forces are battling to stop the Russian advance.",https://www.bbc.co.uk/news/world-europe-60711659?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Anger and grief as crowds rally to support Child Q,Hundreds of people marched through north London. Their message? Let black girls be black girls.,https://www.bbc.co.uk/news/uk-60816934?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
The protesters who've gone missing as China deepens crackdown,Police have quietly gone after those who took part in the November protests that shook China.,https://www.bbc.co.uk/news/world-asia-china-64592333?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Newspaper headlines: 'Network derailed' and 'summer of discontent',"The biggest rail strike in 30 years, which starts on Tuesday, leads nearly all the front pages.",https://www.bbc.co.uk/news/blogs-the-papers-61860787?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Scarlett Moffatt: I was so lonely I rang Samaritans,Suicide prevention charity Samaritans says calls to its helpline related to loneliness have increased since Covid.,https://www.bbc.co.uk/news/health-61332060?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
US immigration: 'They'd rather die than return to Nicaragua',A record number of Nicaraguans are heading to the US as conditions worsen at home.,https://www.bbc.co.uk/news/world-us-canada-61735603?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
"Ukraine war: Putin preparing for long haul, US intelligence says","The US National Intelligence director warns the Russian president could turn to ""more drastic means"".",https://www.bbc.co.uk/news/world-europe-61402829?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
"Wasps & Worcester: 'If it can happen to a club the size of Wasps, who else might it happen to?'",Former England wing Ugo Monye expresses concern about the potential knock-on effect of Wasps and Worcester's financial difficulties.,https://www.bbc.co.uk/sport/rugby-union/63251045?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
World Cup 2022: Argentina and Netherlands charged by Fifa after bad-tempered quarter-final,Fifa opens disciplinary proceedings against Argentina and the Netherlands after their bad-tempered 2022 World Cup quarter-final.,https://www.bbc.co.uk/sport/football/63930816?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
"Local elections 2023: Thousands didn't vote due to ID rule, data shows",Council data gives an initial snapshot into the impact of the new rule on England's local elections.,https://www.bbc.co.uk/news/uk-politics-65602231?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Calais migrants: Smugglers cause fresh problems for police,New Calais smuggling networks are making it even harder to stop rising numbers of Channel crossings.,https://www.bbc.co.uk/news/world-europe-63119180?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
London election results 2022: What does it mean for PM's leadership?,"What does the loss of Westminster, Wandsworth and Barnet councils mean for Boris Johnson's leadership?",https://www.bbc.co.uk/news/uk-england-london-61345526?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Palestinian deaths toll in West Bank hits 100 this year,The deadliest tally in years comes amid a big increase in Israeli military raids.,https://www.bbc.co.uk/news/world-middle-east-63073541?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Chernihiv: Are these Russia's weapons of war?,Analysis of three attacks in the city of Chernihiv may offer clues about Putin's tactics in Ukraine.,https://www.bbc.co.uk/news/world-europe-61036880?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Mason: Johnson's political future and reputation on trial,Boris Johnson will face MPs questions this week about whether he misled Parliament over Partygate.,https://www.bbc.co.uk/news/uk-politics-65022251?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
"Amazon rainforest reaching tipping point, researchers say","The world's largest rainforest is fast losing its ability to bounce back from human impacts, researchers say.",https://www.bbc.co.uk/news/science-environment-60650415?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
How unproven Tyre Nichols rumour fits victim-blaming pattern,Experts say there is a pattern of false allegations directed towards victims of police brutality.,https://www.bbc.co.uk/news/world-us-canada-64404830?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Cyclone Ilsa: Powerful storm hits Western Australia,A red alert is in place in the north of the state as it experiences extreme wind gusts.,https://www.bbc.co.uk/news/world-australia-65259342?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Europe wildfires: Are they linked to climate change?,A series of wildfires across the Europe has caused alarm - how do they compare with previous years?,https://www.bbc.co.uk/news/58159451?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Alex Fletcher: Bath City striker on impact of life-threatening skull injury,"Alex Fletcher, a non-league striker who fractured his skull colliding with concrete barriers next to the pitch, says ""my family were told if I made it I may not be the same person"".",https://www.bbc.co.uk/sport/football/65296643?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Crimea bridge partly reopens after huge explosion - Russia,"The explosion wrecked one section of Europe's longest bridge, reportedly killing three people.",https://www.bbc.co.uk/news/world-europe-63183404?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Gwyneth Paltrow ski crash trial: Accuser heard 'blood-curdling scream',"A man suing Gwyneth Paltrow over a ski crash says it sounded ""like someone was out of control"".",https://www.bbc.co.uk/news/world-us-canada-65095127?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Russian oligarchs: Inside K-Cell - the UK police unit raiding their homes,"The BBC gets exclusive access to the crime-fighting team causing ""friction"" for sanctioned oligarchs",https://www.bbc.co.uk/news/uk-61591547?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
How many have died in school shootings since Sandy Hook?,"A decade ago, a gunman opened fire at Sandy Hook Elementary in Connecticut, killing 26.",https://www.bbc.co.uk/news/world-us-canada-63911172?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Logan Mwangi: How CCTV helped police catch his murderers,"Logan Mwangi's mother, stepfather and a 14-year-old are found guilty of murdering the five-year-old.",https://www.bbc.co.uk/news/uk-wales-61174311?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Formula 1: Lewis Hamilton could leave in 'a couple of years' - Wolff,"Lewis Hamilton will have to consider leaving Mercedes if they cannot deliver a competitive car ""in the next couple of years"", his team boss says.",https://www.bbc.co.uk/sport/formula1/64992935?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Covid: Nurses who died probably caught virus at work,Coroner Graeme Hughes concludes Gareth Roberts and Dominga David died of industrial disease.,https://www.bbc.co.uk/news/uk-wales-64269639?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Special counsel to look into Biden's handling of classified files,The announcement came after classified files were found at the president's home and at a former office.,https://www.bbc.co.uk/news/world-us-canada-64252574?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
People smugglers threatened to kill asylum seeker's children,Rasoul says his young family was forced at gunpoint on to an overcrowded boat across the Channel.,https://www.bbc.co.uk/news/uk-england-derbyshire-63640192?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Trump-Russia Steele dossier source acquitted of lying to FBI,Igor Danchenko worked on a 2016 dossier that made unsubstantiated claims about Donald Trump.,https://www.bbc.co.uk/news/world-us-canada-63305382?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Watch: Cannabis farm suspects dump phones on roof,Two men attempt to hide their phones from West Yorkshire Police on the roof of a cannabis farm.,https://www.bbc.co.uk/news/uk-65656294?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
World Cup: France fans jubilant as Morocco's dream ends,Celebrations for Les Bleus as Moroccan fans are left in silent despair.,https://www.bbc.co.uk/news/world-63977885?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Man not guilty of murdering banker outside The Ivy,Paul Mason was punched to the ground by a man who claimed the bank executive had stolen a phone.,https://www.bbc.co.uk/news/uk-england-64502842?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Ukraine war: Fact-checking Russia's biological weapons claims,The BBC finds no evidence for Russian claims that Ukraine is developing biological weapons with US support.,https://www.bbc.co.uk/news/60711705?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
China Covid: Shocking protests are huge challenge for China's leaders,China's rulers appear to have drastically underestimated growing discontent at Xi Jinping's zero-Covid policy.,https://www.bbc.co.uk/news/world-asia-china-63772365?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Danish far-right leader banned from UK over threat to burn Quran in Wakefield,Rasmus Paludan had said he planned to burn the Islamic text in Wakefield.,https://www.bbc.co.uk/news/uk-england-leeds-65020528?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
AFL racism: Australian footy faces same problem 30 years on,"As the sport formally marks a famous anti-racism protest, it is again struggling with a hate problem.",https://www.bbc.co.uk/news/world-australia-65261716?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Falling pound: What does it mean for me and my finances?,The value of the pound touched a record low against the dollar after big tax cuts were announced.,https://www.bbc.co.uk/news/business-63033110?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Ukrainian widow confronts Russian soldier accused of killing her husband,The 21-year-old serviceman has pled guilty to killing her husband in a village in Ukraine's north-east.,https://www.bbc.co.uk/news/world-europe-61511640?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
The King's Singers says Christian college axed gig over sexuality,The King's Singers group says the concert in Florida was cancelled with just two hours' notice.,https://www.bbc.co.uk/news/world-us-canada-64644538?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
‘I was born from rape - but I won’t let it define me’,Refusing to let the past dictate their lives - people share stories of being born to mothers who were raped.,https://www.bbc.co.uk/news/uk-65274470?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Mark Drakeford: A brief history of political rants,"When Mark Drakeford exploded at the Tories, it was not the first time a politician had seen red.",https://www.bbc.co.uk/news/uk-wales-63322314?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Ukraine space plant hit and US wants more Saudi oil - round-up,"Russian missiles kill three people in Dnipro, and Joe Biden wants Saudi Arabia to open the oil taps.",https://www.bbc.co.uk/news/world-europe-62193147?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Ukraine war: Melitopol residents resist Russian occupation,Partisan groups are carrying out attacks on occupying forces in the south-eastern city of Melitopol.,https://www.bbc.co.uk/news/world-europe-61525477?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Shanghai lockdown: The hard life of a homeless deliveryman,Many riders face a lack of shelter and safety while delivering supplies in a locked down city.,https://www.bbc.co.uk/news/world-asia-china-61270253?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Deadly landslides sweep away homes in Venezuela,At least 22 people have died and 52 are missing as torrential rain hits the Latin American country.,https://www.bbc.co.uk/news/world-latin-america-63194378?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Mexico kidnapping: A twisted moral code explains cartel's apology,Mexico's criminal gangs adopt a warped code of ethics - and the kidnap of Americans broke the rules.,https://www.bbc.co.uk/news/world-latin-america-64921765?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Could Trump investigation stop him running in 2024?,The law against mishandling classified data includes a potential ban on running for office.,https://www.bbc.co.uk/news/world-us-canada-62487602?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Ukraine: The children's camp that became an execution ground,"The BBC's Sarah Rainsford investigates the killing of civilians in a summer camp in Bucha, Ukraine.",https://www.bbc.co.uk/news/world-europe-61442387?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
World Snooker Championship 2023: Hossein Vafaei criticised for being 'disrespectful' towards Ronnie O'Sullivan,"Iran's Hossein Vafaei is branded ""disrespectful"" after smashing the pack of reds from a break during his match with defending champion Ronnie O'Sullivan.",https://www.bbc.co.uk/sport/snooker/65353503?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
"Cost-of-renting: Young, struggling and short of cash","We hear from young people finding it hard to afford their rent, as well as a landlord facing rising costs.",https://www.bbc.co.uk/news/business-62605819?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Cost of living: 'We've only got 30p left on our prepayment meter',"A mother says having a prepayment meter installed has made her situation ""exponentially worse"".",https://www.bbc.co.uk/news/uk-england-northamptonshire-63398234?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Snowdon: Volunteer litter pickers tackle rubbish,"Most walkers keep Snowdon clean, but volunteers say a small minority leave rubbish behind.",https://www.bbc.co.uk/news/uk-wales-61193970?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Theresa May says asylum plan won't solve illegal migration issue,"The former PM says modern slavery victims will be ""collateral damage"" under new government proposals.",https://www.bbc.co.uk/news/uk-politics-64943444?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Ukraine war: Statue symbolic of Ukraine-Russia friendship destroyed,A statue that once represented friendship between the two countries is pulled down in Kyiv.,https://www.bbc.co.uk/news/world-61238941?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
The Ashes: England spinner Jack Leach ruled out of Australia series,England spinner Jack Leach is ruled out of the Ashes series against Australia with a back stress fracture.,https://www.bbc.co.uk/sport/cricket/65805317?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Warning of economic downturn as interest rates rise,"Rates rise to 1% from 0.75%, their highest level since 2009, in a bid to tackle soaring inflation.",https://www.bbc.co.uk/news/business-61319867?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
'We haven't had a single penny from the Post Office',"Three years after winning in the High Court, hundreds of sub-postmasters are still waiting for compensation.",https://www.bbc.co.uk/news/business-63889700?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
How a woman tracked down her daughter's 'dead' rapist,A man accused of rape was declared dead by authorities - until the victim's mother proved otherwise.,https://www.bbc.co.uk/news/world-asia-india-64558426?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Ukraine anger as Macron says 'Don't humiliate Russia',"The French leader wants to give Vladimir Putin an ""exit ramp"", but Ukraine rejects that stance.",https://www.bbc.co.uk/news/world-europe-61691816?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Leeds & Burnley threaten legal action against Everton and Premier League over handling of club's finances,Leeds and Burnley threaten legal action against Everton and the Premier League over the handling of the club's finances.,https://www.bbc.co.uk/sport/football/61529371?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
"Why is the UK economy lagging behind the US, Germany and others?",Projections suggest the UK recovering slower than other countries - and the reasons go beyond Brexit.,https://www.bbc.co.uk/news/business-64661791?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
"The Papers: 'Slash NHS bureaucracy' and 'girl, 7, shot'","Sunday's newspapers include Labour leader Sir Keir Starmer's NHS plans and a girl, 7, shot in London.",https://www.bbc.co.uk/news/uk-64279325?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Aberhosan: Farmer dies and son seriously injured in accident,"Residents are described as being in shock, with a concert cancelled as a mark of respect.",https://www.bbc.co.uk/news/uk-wales-64695508?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Indonesia football crush: How the disaster unfolded,"Distraught fans demand justice, claiming police use of tear gas triggered a crush which killed 125 people.",https://www.bbc.co.uk/news/world-asia-63113027?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Petrol prices: What is fuel duty and is it going up?,"Why are UK pump prices at record highs, and when might they fall?",https://www.bbc.co.uk/news/business-52188448?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Recession risk rises as economy unexpectedly shrinks,The surprise 0.3% drop strengthens predictions that the UK will fall into recession this year.,https://www.bbc.co.uk/news/business-63225328?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
World Cup 2022: Inside a World Cup fan park in Qatar - scorching heat & £12 pints,"Scorching heat, lack of shade, £12 pints and huge screens - this is what it's like inside a World Cup fan park in Qatar.",https://www.bbc.co.uk/sport/football/63651308?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Video clip of hoax call with UK minister Ben Wallace published,The UK blames Russia for the call targeted at Ben Wallace during a visit to Poland last week.,https://www.bbc.co.uk/news/uk-politics-60829542?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
London Marathon 2023: Eilish McColgan's participation in doubt because of knee issue,British half-marathon record holder Eilish McColgan is a doubt for Sunday's London Marathon with a knee problem.,https://www.bbc.co.uk/sport/athletics/65342577?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Isla Bryson case: Movement of violent transgender prisoners paused,The prison service will carry out an urgent review after trans rapist Isla Bryson was placed in a women's jail.,https://www.bbc.co.uk/news/uk-scotland-64444530?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Ros Atkins on… The Sue Gray report,The senior civil servant's long-awaited report criticised the culture and leadership in Downing Street.,https://www.bbc.co.uk/news/uk-politics-61587984?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
"Morad Tahbaz, released in Nazanin deal, back in Iran jail","Morad Tahbaz's family say they are ""distraught"" after hoping he would be permanently freed.",https://www.bbc.co.uk/news/world-middle-east-60800671?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Cost of living: 'We've got to sell our family home due to mortgage rise',A mother-of-three says she can't see any option than selling her house due to mortgage rates rising.,https://www.bbc.co.uk/news/uk-england-norfolk-63568495?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Peru's President Pedro Castillo replaced by Dina Boluarte after impeachment,Ex-President Pedro Castillo is impeached and accused of rebellion after he tried to dissolve parliament.,https://www.bbc.co.uk/news/world-latin-america-63895505?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Wales 10-20 England: England win scrappy Six Nations match to heap misery on hosts,England heap more misery on troubled Wales with a scrappy Six Nations victory in Cardiff.,https://www.bbc.co.uk/sport/rugby-union/64771124?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
The Papers: Economy to 'stagnate' and Shell profits 'obscene' ,The latest economic forecast from the Bank of England and record profits by Shell lead many of Friday's papers.,https://www.bbc.co.uk/news/blogs-the-papers-64507095?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Phillip Schofield: ITV defends duty of care to staff at This Morning,"But an executive says remarks about aubergines by the show's editor were ""extremely ill-judged"".",https://www.bbc.co.uk/news/entertainment-arts-65818564?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Jane Fonda: Hollywood star having chemotherapy for cancer,"The Hollywood icon says she having chemotherapy for ""treatable"" non-Hodgkin's lymphoma.",https://www.bbc.co.uk/news/entertainment-arts-62775132?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
US President Joe Biden tests positive for Covid after 'rebound' infection,"The US president is not experiencing symptoms, but will isolate again after a fresh positive test.",https://www.bbc.co.uk/news/world-us-canada-62361884?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
'Africa's Titanic': Remembering Senegal's Joola tragedy,"The capsizing of the Joola, a government-owned Senegalese ferry, took more lives than the infamous Titanic.",https://www.bbc.co.uk/news/world-africa-63015518?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
WATCH: Entire building collapses onto road in Mexico,Authorities in Tijuana say the building is the second to collapse in the area following a landslide.,https://www.bbc.co.uk/news/world-latin-america-65234499?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Fires blaze across London and south-east England,The London Fire Brigade declares a major incident after a number of fires break out across the capital.,https://www.bbc.co.uk/news/uk-62228790?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
'What Bach told us was wrong' - athletes criticise IOC president,"A host of international athletes criticise IOC president Thomas Bach's claim that Russians and Belarusians competing as neutrals in their sport ""works"".",https://www.bbc.co.uk/sport/olympics/65120064?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
"Ukraine war: Two UK aid workers captured by Russia, says NGO","Paul Urey and Dylan Healy were detained at a Russian checkpoint, according to an aid organisation.",https://www.bbc.co.uk/news/uk-61268817?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Ukraine war: One year in 87 seconds on anniversary,"On 24 February 2022, Vladimir Putin sent troops into Ukraine, hoping to take over the country in a matter of days.",https://www.bbc.co.uk/news/world-europe-64750155?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Grieving Russians can't believe talk of war crimes in Ukraine,"""They'll accuse Russia of anything,"" says the widow of a Russian soldier killed in Ukraine.",https://www.bbc.co.uk/news/world-europe-61073897?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
How many private jets were at COP27?,Demonstrators in Amsterdam stopped private jets taking off ahead of the UN Climate Change Conference.,https://www.bbc.co.uk/news/63544995?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Lynda Baron: Open All Hours and Come Outside actress dies aged 82,"The actress played Nurse Gladys Emmanuel in the sitcom, and appeared in Come Outside and EastEnders.",https://www.bbc.co.uk/news/entertainment-arts-60647760?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
What is the energy cap and why are energy bills so high?,Energy bills rose sharply in April and another big jump is now expected in October.,https://www.bbc.co.uk/news/business-58090533?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Kwasi Kwarteng defends massive tax cuts as fair for all,The chancellor has faced criticism for cutting taxes for the wealthy during a cost-of-living crisis.,https://www.bbc.co.uk/news/uk-politics-63012345?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Energy crisis: 'My eco-home didn’t keep my family warm',"Home energy assessors find ""performance gaps"" in some homes - as COP27 focuses on cutting emissions.",https://www.bbc.co.uk/news/uk-england-beds-bucks-herts-63568687?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Stratford stabbing: Woman dies and another is injured,"Police say they are looking for a man ""believed to be known to both women"".",https://www.bbc.co.uk/news/uk-england-london-63365850?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Wallasey pub murder: Police say they will not rest in pub killer hunt,"The shooting of Elle Edwards, 26, was ""the most appalling and callous murder"", a detective says.",https://www.bbc.co.uk/news/uk-england-merseyside-64110864?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
'I escaped abusive jungle cult - then rescued my son',"When Yisrael Amir fled the isolated sect, he brought with him tales of control, abuse and rape.",https://www.bbc.co.uk/news/world-middle-east-63942615?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Eva Kaili: Senior EU lawmaker arrested over alleged bribery by Gulf state,Prosecutors suspect the country tried to influence European Parliament decisions using bribery.,https://www.bbc.co.uk/news/world-europe-63921002?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Budget 2023: Why more parents face losing child benefit,Thresholds being left unchanged for at least 10 years means many more people are being affected by government policies.,https://www.bbc.co.uk/news/64836315?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Taliban kill IS leader behind Kabul airport bombing,The 2021 bombing during the evacuation from Afghanistan killed 170 civilians and 13 US soldiers.,https://www.bbc.co.uk/news/world-us-canada-65382277?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Heathrow Airport: Two planes in minor collision,The incident involving an Icelandair and Korean Air aircraft is being investigated.,https://www.bbc.co.uk/news/uk-england-london-63069004?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Ethiopia's civil war: The women who paid the price,The BBC speaks to victims of sexual violence as rights groups say rape was used as a weapon of war.,https://www.bbc.co.uk/news/world-africa-60648163?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
"Do everything to free Aiden Aslin and Shaun Pinner, PM tells ministers","Boris Johnson condemns a Russian proxy court's ""sham"" death sentences for two British fighters.",https://www.bbc.co.uk/news/uk-61756025?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
War in Ukraine: Is Russia’s stock of weapons running low?,"Some security experts say Russia's supplies are stretched, especially of modern missiles.",https://www.bbc.co.uk/news/world-63247287?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
CCTV captures moment deadly earthquake struck,"A 7.8 magnitude earthquake rocks Turkey and Syria, killing scores of people.",https://www.bbc.co.uk/news/world-europe-64535549?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Four unanswered questions about the Biden classified documents,Pressure is mounting on the president to give further details about material found at his home and former office.,https://www.bbc.co.uk/news/world-us-canada-64267983?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
'No idea' passenger lands Florida plane as pilot falls ill,"The unnamed passenger can be heard in recordings saying he had ""no idea how to stop the airplane"".",https://www.bbc.co.uk/news/world-us-canada-61416384?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
"Ukraine children: Killed as he escaped, Elisei is one of 200 child victims","As fighting rages across Ukraine, Russia's invasion has shattered the lives of millions of children.",https://www.bbc.co.uk/news/world-europe-61146084?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
When will free Covid tests end across the UK?,"Most free Covid tests will soon be scrapped in England, but they'll remain in Scotland and Wales.",https://www.bbc.co.uk/news/health-51943612?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Is Keir Starmer right that wages have been 'stuck for a decade'?,"Looking at the Labour leader's claims on wages, growth and family incomes.",https://www.bbc.co.uk/news/62307723?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
How Putin's 35-mile armoured convoy ended in failure,How Russia's plan to overthrow Ukraine's government ended in embarrassing failure.,https://www.bbc.co.uk/news/world-europe-64664944?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
European Championships: Great Britain women crash out of team sprint,Great Britain's women crash out of the team sprint event at the European Championships in Munich.,https://www.bbc.co.uk/sport/av/athletics/62520193?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Raye: 'My drug use got pretty deep and really dangerous',"The star, whose debut album was held in limbo for years, explains how she escaped her darkest days.",https://www.bbc.co.uk/news/entertainment-arts-64468448?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Cost of living: Woman chooses mental health therapy over heating,Hedydd Elias says she was told in 2019 she would have to wait two-and-a-half years for NHS therapy.,https://www.bbc.co.uk/news/uk-wales-63903850?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Feltham: Homes evacuated as crews tackle west London blaze,About 60 people have had to leave their homes as trees burn to the rear of several properties.,https://www.bbc.co.uk/news/uk-england-london-62458415?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Palace hold wasteful Man City to draw,Manchester City miss their chance to go six points clear at the top of the Premier League as they are held by Crystal Palace.,https://www.bbc.co.uk/sport/football/60642772?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Government recommends 3.5% pay rise for nurses and other workers,"Nurses, teachers and police officers would get below inflation rises, under government proposals.",https://www.bbc.co.uk/news/uk-politics-64725008?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Turkey earthquake: Little boy rescued after 105 hours in quake rubble,"Aras, aged five, lost his two siblings and his father when the quake hit Turkey's city of Kahramanmaras.",https://www.bbc.co.uk/news/world-europe-64632874?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Archie Battersbee: Family devastated as legal routes exhausted,The European Court of Human Rights says a request to move him to a hospice fell outside its scope.,https://www.bbc.co.uk/news/uk-england-essex-62444331?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Switzerland migrant children demand immigration policy apology,Swiss migrant workers' children want an apology for a policy they say tore whole families apart.,https://www.bbc.co.uk/news/world-europe-63542636?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
How many Ukrainians have fled their homes and where have they gone?,The UN says more than 12 million people have fled their homes since the Russian invasion of Ukraine.,https://www.bbc.co.uk/news/world-60555472?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Macron says UK and France face problems if leaders unsure over friendship,"The French president warns of ""problems"" after Liz Truss doubted if he was ""friend or foe"".",https://www.bbc.co.uk/news/uk-politics-62687295?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Obituary: Brazil legend Pele dies aged 82,BBC Sport's Joe Wilson reports on the life and career of Edson Arantes do Nascimento.,https://www.bbc.co.uk/sport/av/football/64083207?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
Is the turmoil Liz Truss's fault?,The government has defended its mini-budget following market turmoil and a higher cost of borrowing.,https://www.bbc.co.uk/news/63229204?at_medium=RSS&at_campaign=KARANGA,NEGATIVE
